"1)Sarah Neal gave birth to Herbert George Wells on 21 September 1866.
Herbert George Wells was born in Bromley.
2)Teresa Augello gave birth to Alicia Augello Cook on 25 January 1981.
Alicia Augello Cook was born in Hell\'s Kitchen.
3)Zuzanna Shonfield gave birth to Katherine Penelope Shonfield on 22 August 1954.
Katherine Penelope Shonfield was born in London.
4)Naomi Judd gave birth to Ashley Tyler Ciminella on 19 April 1968.
Ashley Tyler Ciminella was born in Granada Hills.
5)Etterlene DeBarge gave birth to Robert Louis DeBarge, Jr. on 05 March 1956.
Robert Louis DeBarge, Jr. was born in Detroit.
6)Margaret de Vane gave birth to William Rufus de Vane King on 07 April 1786.
William Rufus de Vane King was born in London.
7"	Sampson County	3697,21191,3869,25455
"1)Elsa Maria Elisabeth Naslund gave birth to Frideborg Winblad on 18 January 1869.
Frideborg Winblad was born in Anundsjö parish.
2)Louisa Molesworth gave birth to Mary Elizabeth Ponsonby on 04 March 1776.
Mary Elizabeth Ponsonby was born in Whitehaven.
3)Gladys Rankin gave birth to Sidney Rankin Drew on 19 September 1891.
Sidney Rankin Drew was born in New York City.
4)Anne Caulfeild gave birth to William Newenham Montague Orpen on 27 November 1878.
William Newenham Montague Orpen was born in Stillorgan.
5)Mary Stow gave birth to George Robert Stowe Mead on 22 March 1863.
George Robert Stowe Mead was born in Peckham.
6)Temperance gave birth to Ella Jane Fitzgerald on 25 April 1917.
Ella Jane Fitzgerald was born in London.
"	Newport News	4366,369,3802
"1)Margaret Neville Keynes gave birth to Mary Eglantyne Hill on 14 June 1914.
Mary Eglantyne Hill was born in Cambridge.
2)Blanche DeLoosey gave birth to Blanche Marie Louise Oelrichs on 01 October 1890.
Blanche Marie Louise Oelrichs was born in Newport.
3)Lady Ida Denison gave birth to Francis Osbert Sacheverell Sitwell on 06 December 1892.
Francis Osbert Sacheverell Sitwell was born in London.
4)Katherine Lowthian gave birth to Isaac Lowthian Bell on 18 February 1816.
Isaac Lowthian Bell was born in Newcastle upon Tyne.
5)Patia Power gave birth to Tyrone Edmund Power on 05 May 1914.
Tyrone Edmund Power was born in Cincinnati.
6)Hilda Guilhermina Dundas gave birth to Katharine Jean Whitaker on 01 January 1915.
Katharine Jean Whitaker was born in London"	London	2691
"1)Rose Wood gave birth to Mabel Adrienne Morrison on 01 March 1883.
Mabel Adrienne Morrison was born in New York City.
2)Edith Mawd Thomas gave birth to Richard Walter Jenkins on 10 November 1925.
Richard Walter Jenkins was born in Pontrhydyfen.
3)Bunty Souter gave birth to James Gordon Brown on 20 February 1951.
James Gordon Brown was born in Giffnock.
4)Louisa Catherine Philips gave birth to Augustus Henry Archibald Anson on 05 March 1835.
Augustus Henry Archibald Anson was born in Haverfordwest.
5)Eleanor Roosevelt gave birth to Anna Eleanor Roosevelt on 03 May 1906.
Anna Eleanor Roosevelt was born in New York City.
6)Eliza Clayland Tomlinson Foster gave birth to Anne Eliza Foster on 12 January 1812.
Anne Eliza Foster was born in New York City"	Mercersburg	21821,665,3433
"1)Catherine Bernard gave birth to Peter Arnold Baker on 31 October 1875.
Peter Arnold Baker was born in Leon.
2)Edith Cooper gave birth to Edith Claire Bryce on 06 May 1880.
Edith Claire Bryce was born in Manhattan.
3)Rosalind Cubitt gave birth to Sonia Annabel Shand on 02 February 1949.
Sonia Annabel Shand was born in Lambeth.
4)Emily Wooldridge gave birth to Emily Weddell Acland on 01 January 1830.
Emily Weddell Acland was born in England.
5)Ida Marie Honoré gave birth to Julia Dent Grant on 06 June 1876.
Julia Dent Grant was born in White House.
6)Linda Clapp gave birth to Mary Lea Trump on 01 May 1965.
Mary Lea Trump was born in New York."	New York City	3713,0,1
"1)Lucinda Elizabeth Shaw gave birth to George Bernard Shaw on 26 July 1856.
George Bernard Shaw was born in Dublin.
2)Susan Cornelia Warren gave birth to Edward Perry Warren on 08 January 1860.
Edward Perry Warren was born in Boston.
3)Louise of Hesse-Kassel gave birth to Princess Alexandra Caroline Marie Charlotte Louise Julia of Schleswig-Holstein-Sonderburg-Glücksburg on 01 December 1844.
Princess Alexandra Caroline Marie Charlotte Louise Julia of Schleswig-Holstein-Sonderburg-Glücksburg was born in Yellow Palace.
4)Lucy Anne Stanley gave birth to Marcus Augustus Stanley Hare on 25 June 1836.
Marcus Augustus Stanley Hare was born in Corsley.
5)Eleanor McGinley gave birth to Concetta Rosalie Ann Ingoglia on 08 August 1938.
Concetta Rosalie Ann Ingoglia was born in Brooklyn.
6)Jeri Ah-be-hill gave birth to Keri Sue Greeves on 12 November 1971.
Keri Sue Greeves was born in New York"	Lander	4322,33068
"1)Elizabeth Markham gave birth to Charles Edwin Anson Markham on 23 April 1852.
Charles Edwin Anson Markham was born in Oregon City.
2)Penelope Cooke gave birth to James Thomas Brudenell on 16 October 1797.
James Thomas Brudenell was born in Hambleden.
3)Mary Ann Bonsell Laycock gave birth to William Frederick Cody on 26 February 1846.
William Frederick Cody was born in Scott County.
4)Mary Jacob gave birth to Mary Phelps Jacob on 20 April 1892.
Mary Phelps Jacob was born in New York City.
5)Jane Griffies gave birth to Mary Anne Roscoe on 05 August 1795.
Mary Anne Roscoe was born in Liverpool.
6)Catherine Innes gave birth to Catherine Gordon on 22 April 1764.
Catherine Gordon was born in New York"	Banff	13232,630
"1)Emily Thorndike gave birth to Winifred Amy Hart Dyke on 10 September 1881.
Winifred Amy Hart Dyke was born in Colchester.
2)Matilda Seymour gave birth to Bryan Thomas Mahon on 02 April 1862.
Bryan Thomas Mahon was born in Galway.
3)Mattie Shaw gave birth to Prince Rogers Nelson on 07 June 1958.
Prince Rogers Nelson was born in Minneapolis.
4)Elizabeth Speer gave birth to James Buchanan, Jr. on 23 April 1791.
James Buchanan, Jr. was born in Cove Gap.
5)Vanessa Salmon gave birth to Nigella Lucy Lawson on 06 January 1960.
Nigella Lucy Lawson was born in London.
6)Dorothy Sanborn Phillips gave birth to Samuel Phillips Huntington on 18 April 1927.
Samuel Phillips Huntington was born in New York."	New York City	2858,0,1
"1)Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey on 01 January 1922.
Kathleen Lilian Agnes Tuckey was born in Godalming.
2)Heidi D\'Amelio gave birth to Dixie Keila Jane Damelio on 12 August 2001.
Dixie Keila Jane Damelio was born in Norwalk.
3)Clarnell Stage gave birth to Edmund Emil Kemper III on 18 December 1948.
Edmund Emil Kemper III was born in Burbank.
4)Isabella Clerk gave birth to Janet Isabella Wedderburn on 02 October 1815.
Janet Isabella Wedderburn was born in George Street.
5)Mary Coles gave birth to Dolley Payne on 20 May 1768.
Dolley Payne was born in Guilford County.
6)Edith Barrett gave birth to Vincent Barrett Price on 01 January 1940.
Vincent Barrett Price was born in New York"	Los Angeles	4302,3904
"1)Terry Ray Costa gave birth to Domenica Costa on 04 June 1972.
Domenica Costa was born in Tokyo.
2)Catharine Ginna Gilpin gave birth to Catharine Drew Gilpin on 01 September 1947.
Catharine Drew Gilpin was born in New York City.
3)Roxana Foote Beecher gave birth to Elizabeth Harriet Beecher on 14 June 1811.
Elizabeth Harriet Beecher was born in Litchfield.
4)Elizabeth ffytche gave birth to Charles Tennyson on 04 July 1808.
Charles Tennyson was born in Somersby.
5)Katherine Medill McCormick gave birth to Robert Rutherford McCormick on 30 July 1880.
Robert Rutherford McCormick was born in Chicago.
6)Anna Katharine Gow gave birth to Sophie Irene Hunter on 16 March 1978.
Sophie Irene Hunter was born in New York City"	Hammersmith	3461,39620,7705
"1)Candida Weld gave birth to Rose Eleanor Arbuthnot-Leslie on 09 February 1987.
Rose Eleanor Arbuthnot-Leslie was born in Aberdeen.
2)Sarah Fricker gave birth to Sara Coleridge on 23 December 1802.
Sara Coleridge was born in Keswick.
3)Elizabeth Speer gave birth to James Buchanan, Jr. on 23 April 1791.
James Buchanan, Jr. was born in Cove Gap.
4)Audrey Dorothy Louise Townshend gave birth to Arnaud Charles Paul Marie Philippe de Borchgrave on 26 October 1926.
Arnaud Charles Paul Marie Philippe de Borchgrave was born in Belgium.
5)Karolina Andriette Ahlsell gave birth to Alfred Bernhard Nobel on 21 October 1833.
Alfred Bernhard Nobel was born in Jakob and Johanne parish.
6)Mary George Mowat gave birth to Charles Loch Mowat on 04 October 1911.
Charles Loch Mowat was born in Edinburgh."	Oxford	17182,2129
"1)Diana Ross gave birth to Tracee Joy Silberstein on 29 October 1972.
Tracee Joy Silberstein was born in Los Angeles.
2)Moira Queen gave birth to Thea Dearden Queen on 21 January 1995.
Thea Dearden Queen was born in Star City.
3)Marcia Jeannine Jacobson gave birth to Daniel Jacob Radcliffe on 23 July 1989.
Daniel Jacob Radcliffe was born in Hammersmith.
4)Sarah Henrietta Thomas gave birth to Henrietta Anne Heathorn on 01 July 1825.
Henrietta Anne Heathorn was born in Maidstone.
5)Dora Ford gave birth to Edward Emerson Ford McQuaid on 17 January 1914.
Edward Emerson Ford McQuaid was born in Courbevoie.
6)Mary Adelaide Barron gave birth to William Barron Hilton on 23 October 1927.
William Barron Hilton was born in London"	Dallas	12660
"1)Elizabeth Brinton gave birth to George Brinton McClellan on 03 December 1826.
George Brinton McClellan was born in Philadelphia.
2)Delia Poole Graham gave birth to James Henry Mussen Campbell on 04 April 1851.
James Henry Mussen Campbell was born in Dublin.
3)Mary Griffin gave birth to Catherine Glynne on 06 January 1812.
Catherine Glynne was born in Hawarden Castle.
4)Jane Hawker gave birth to Frances Anne Seymour on 14 August 1807.
Frances Anne Seymour was born in Plymouth.
5)Pebe Sebert gave birth to Kesha Rose Sebert on 01 March 1987.
Kesha Rose Sebert was born in Los Angeles.
6)Charlotte Matilda Chamberlayne de Tankerville gave birth to Herbert Arthur Chamberlayne Blythe on 21 September 1849.
Herbert Arthur Chamberlayne Blythe was born in London.
7"	Amritsar	11581,8887,395,2188
"1)Grace Purves gave birth to David Milne on 01 January 1805.
David Milne was born in East Lothian.
2)Vitsche Nudelman gave birth to Shepsel Ber Nudelman on 08 December 1930.
Shepsel Ber Nudelman was born in New York City.
3)Alice M. Montague gave birth to Bessie Wallis Warfield on 19 June 1896.
Bessie Wallis Warfield was born in Blue Ridge Summit.
4)Mary Duke Biddle gave birth to Mary Duke Biddle on 21 February 1920.
Mary Duke Biddle was born in New York City.
5)Elizabeth Dickens gave birth to Charles John Huffam Dickens on 07 February 1812.
Charles John Huffam Dickens was born in Portsmouth.
6)Janice Winblad gave birth to Cynthia Ann Nicolich on 12 December 1960.
Cynthia Ann Nicolich was born in New York"	Queens	13026,3410
"1)Mary Thompson McDowell gave birth to Mary Thompson Young on 01 January 1834.
Mary Thompson Young was born in Shelby County.
2)Mary Elizabeth Ruck gave birth to James Richard Atkin on 28 November 1867.
James Richard Atkin was born in Brisbane.
3)Cher gave birth to Chastity Sun Bono on 04 March 1969.
Chastity Sun Bono was born in Los Angeles.
4)Kōnia gave birth to Bernice Pauahi Pākī on 19 December 1831.
Bernice Pauahi Pākī was born in Pākī.
5)Hazel Vorice McCord gave birth to Richard Wayne Van Dyke on 13 December 1925.
Richard Wayne Van Dyke was born in West Plains.
6)Eleonora Randolph Coolidge gave birth to Eleonora Randolph Sears on 28 September 1881.
Eleonora Randolph Sears was born in Los"	Boston	11748
"1)Sarah Neal gave birth to Herbert George Wells on 01 January 1866.
Herbert George Wells was born in Bromley.
2)Mrs. Evans gave birth to Lily Evans on 30 January 1960.
Lily Evans was born in Midlands.
3)Helen Merrill gave birth to Allan Preston Sachs on 19 February 1951.
Allan Preston Sachs was born in The Bronx.
4)Elizabeth Stamford gave birth to Anne Caldwell on 01 January 1799.
Anne Caldwell was born in Staffordshire.
5)Jane du Pont gave birth to Pierre Samuel du Pont IV on 22 January 1935.
Pierre Samuel du Pont IV was born in Wilmington.
6)Virginia Richardson gave birth to Marilyn Ann Briggs on 22 April 1952.
Marilyn Ann Briggs was born in New York"	Providence	5689,13536
"1)Joanne Carole Schieble gave birth to Steven Paul Jobs on 24 February 1955.
Steven Paul Jobs was born in San Francisco.
2)Frances Ligonier gave birth to Mary Balfour on 01 November 1778.
Mary Balfour was born in Barra.
3)Dorothy Hope Franklyn gave birth to George Edward Peter Thorneycroft on 26 July 1909.
George Edward Peter Thorneycroft was born in Dunston.
4)Evelyn Ward gave birth to David Bruce Cassidy on 12 April 1950.
David Bruce Cassidy was born in New York City.
5)Anne FitzWilliam gave birth to Elizabeth Cooke on 01 January 1528.
Elizabeth Cooke was born in Gidea Hall.
6)Volga Hayworth gave birth to Margarita Carmen Cansino on 17 October 1918.
Margarita Carmen Cansino was born in New York City"	New York City	2465,0,0
"1)Margaret Stickney Kendall gave birth to Elisabeth Kendall on 01 January 1896.
Elisabeth Kendall was born in Gerrish Island.
2)Marie Henriette Herzberg gave birth to Gottlieb Wilhelm Leitner on 14 October 1840.
Gottlieb Wilhelm Leitner was born in Budapest.
3)Jacqueline Kennedy Onassis gave birth to John Fitzgerald Kennedy, Jr. on 25 November 1960.
John Fitzgerald Kennedy, Jr. was born in Washington, D.C..
4)Jane Ferguson gave birth to Booker Taliaferro Washington on 05 April 1856.
Booker Taliaferro Washington was born in Hale\'s Ford.
5)Isabelle Trautlein gave birth to Norman Otto Olson II on 28 April 1921.
Norman Otto Olson II was born in Chicago.
6)Vonda Butler gave birth to Daniel Nicholas Butler on 19 April 1984.
Daniel Nicholas Butler was born in Chicago.
"	Chula Vista	9228,15707,11922
"1)Barbara Bennett gave birth to Sean Morton Downey on 09 December 1933.
Sean Morton Downey was born in Los Angeles.
2)Joan Amory Loomis gave birth to Wilmot Reed Hastings, Jr. on 08 October 1960.
Wilmot Reed Hastings, Jr. was born in New Zealand.
3)Jennifer Anne Montgomery gave birth to Peter Paul Montgomery Buttigieg on 19 January 1982.
Peter Paul Montgomery Buttigieg was born in South Bend.
4)Patricia Neal gave birth to Lucy Neal Dahl on 04 August 1965.
Lucy Neal Dahl was born in England.
5)Diana, Princess of Wales gave birth to Henry Charles Albert David of Wales on 15 September 1984.
Henry Charles Albert David of Wales was born in St. Mary\'s Hospital.
6)Lawrencina Heyworth gave birth to Catherine Potter on 04 April 1847.
Catherine Potter was born in England.
"	Herefordshire	7734,4497,32479
"1)Emily Thorndike gave birth to Winifred Amy Hart Dyke on 10 September 1881.
Winifred Amy Hart Dyke was born in Colchester.
2)Laura Low Harriman gave birth to Anne Harriman on 17 February 1861.
Anne Harriman was born in New York City.
3)Anna Katharine Gow gave birth to Sophie Irene Hunter on 01 January 1977.
Sophie Irene Hunter was born in Hammersmith.
4)Sonya Carson gave birth to Benjamin Solomon Carson on 18 September 1951.
Benjamin Solomon Carson was born in Detroit.
5)Anna Mary Jones gave birth to Henry Walton Jones Jr. on 01 July 1899.
Henry Walton Jones Jr. was born in Princeton.
6)Zerelda James gave birth to Jesse Woodson James on 05 September 1847.
Jesse Woodson James was born in New York City"	Kearney	6226,1686,30879
"1)Mary Frances Fitzgerald gave birth to Edward Marlborough Purcell on 31 March 1809.
Edward Marlborough Purcell was born in Woodbridge.
2)Mary Ellen Trainor gave birth to Alexander Francis Zemeckis on 11 December 1985.
Alexander Francis Zemeckis was born in Los Angeles.
3)Diana Douglas gave birth to Michael Kirk Douglas on 25 September 1944.
Michael Kirk Douglas was born in New Brunswick.
4)Doris Boyd gave birth to David Fielding Gough Boyd on 23 August 1924.
David Fielding Gough Boyd was born in Murrumbeena.
5)Mary Perry Bingham gave birth to Frances Payne Bingham on 29 March 1885.
Frances Payne Bingham was born in Cleveland.
6)Eliza Wright Osborne gave birth to Helen Osborne on 22 September 1864.
Helen Osborne was born in London.
"	Auburn	3500,8090,15828
"1)Kathleen Duncan gave birth to Iona Mary Colquhoun on 22 June 1945.
Iona Mary Colquhoun was born in Edinburgh.
2)Virginia Hamill gave birth to Mark Richard Hamill on 25 September 1951.
Mark Richard Hamill was born in Oakland.
3)Ivana Trump gave birth to Donald John Trump on 31 December 1977.
Donald John Trump was born in Manhattan.
4)Delia Williams Brush gave birth to Charles Francis Brush on 17 March 1849.
Charles Francis Brush was born in Euclid.
5)Helen Shore gave birth to Isabella Delves Broughton on 19 November 1958.
Isabella Delves Broughton was born in The London Clinic.
6)Joanne Carole Schieble gave birth to Steven Paul Jobs on 24 February 1955.
Steven Paul Jobs was born in Palo Alto"	San Francisco	3358,557
"1)Julia Rush Cutler Ward gave birth to Louisa Cutler Ward on 25 February 1823.
Louisa Cutler Ward was born in New York City.
2)Ethel Marion Milne gave birth to Frances Ethel Gumm on 10 June 1922.
Frances Ethel Gumm was born in Grand Rapids.
3)Marjorie, Countess of Carrick gave birth to Robert the Bruce on 11 July 1274.
Robert the Bruce was born in Turnberry Castle.
4)Alice Marsh gave birth to Daniel Foe on 13 September 1660.
Daniel Foe was born in London.
5)Sylvia Gilmour gave birth to David Jon Gilmour on 06 March 1946.
David Jon Gilmour was born in Cambridge.
6)Anna Snyder gave birth to Ann Clare Boothe on 10 April 1903.
Ann Clare Boothe was born in New York City"	New York City	3376,0,0
"1)Caroline Wolcott Andrews gave birth to Richard Buckminster Fuller on 12 July 1895.
Richard Buckminster Fuller was born in Milton.
2)Rosa Antonia Cassimati gave birth to Patrick Lafcadio Hearn on 27 June 1850.
Patrick Lafcadio Hearn was born in Lefkada.
3)Joan Barry gave birth to Henrietta Joan Tiarks on 05 March 1940.
Henrietta Joan Tiarks was born in London.
4)Frances Bevan gave birth to Nesta Helen Bevan on 24 August 1876.
Nesta Helen Bevan was born in Trent Park.
5)Mathilda Elizabeth Frelinghuysen Davis gave birth to Henry Cabot Lodge, Jr. on 05 July 1902.
Henry Cabot Lodge, Jr. was born in Nahant.
6)Elizabeth Phoebe Porter gave birth to William Grey Ellison Macartney on 07 June 1852.
William Grey Ellison Macartney was born in London."	Dublin	6038,9671
"1)Mary Henn gave birth to Charles Villiers Stanford on 30 September 1852.
Charles Villiers Stanford was born in Dublin.
2)Jane Ann Farran Amos gave birth to James Hillier Blount on 22 February 1974.
James Hillier Blount was born in Tidworth.
3)Rebecca Weir gave birth to Hannah Simpson on 23 November 1798.
Hannah Simpson was born in Horsham.
4)Etterlene DeBarge gave birth to Jonathan Arthur DeBarge on 23 June 1966.
Jonathan Arthur DeBarge was born in Detroit.
5)Anne Kasich gave birth to John Richard Kasich on 13 May 1952.
John Richard Kasich was born in McKees Rocks.
6)Lady Emmeline Stuart-Wortley gave birth to Victoria Alexandrina Maria Louisa Stuart-Wortley on 01 January 1837.
Victoria Alexandrina Maria Louisa Stuart-Wortley was born in London"	London	4016
"1)Princess Alice of the United Kingdom gave birth to Alix Victoria Helena Louise Beatrice on 06 June 1872.
Alix Victoria Helena Louise Beatrice was born in Darmstadt.
2)Anna Katharine Gow gave birth to Sophie Irene Hunter on 01 January 1977.
Sophie Irene Hunter was born in Hammersmith.
3)Catherine Booth gave birth to Evangeline Cory Booth on 25 December 1865.
Evangeline Cory Booth was born in South Hackney.
4)Maria Hoes gave birth to James Isaac Van Alen on 01 January 1773.
James Isaac Van Alen was born in Kinderhook.
5)Patricia Brent, Spinster gave birth to Macaulay Carson Culkin on 26 August 1980.
Macaulay Carson Culkin was born in Manhattan.
6)Brynhild Olivier gave birth to Philip Owen Arnould Popham on 23 September 1922.
Philip Owen Arnould Popham was born in London."	Oxford	13387,589
"1)Frances Sarah Fuller Maitland gave birth to Lucy Bethia Colquhoun on 17 April 1845.
Lucy Bethia Colquhoun was born in Portobello.
2)Helen Hay gave birth to John Milton Hay on 08 October 1838.
John Milton Hay was born in Salem.
3)Kōnia gave birth to Bernice Pauahi Pākī on 19 December 1831.
Bernice Pauahi Pākī was born in Pākī.
4)Katherine Jackson gave birth to Jermaine La Jaune Jackson on 11 December 1954.
Jermaine La Jaune Jackson was born in Gary.
5)Shirley MacLaine gave birth to Stephanie Sachiko Parker on 01 September 1956.
Stephanie Sachiko Parker was born in Los Angeles.
6)Jijabai Shahaji Bhosale gave birth to Shivaji Rao Gaekwad on 12 December 1950.
Shivaji Rao Gaekwad was born in Bombay.
7)Katherine Jackson gave birth"	Nachikuppam Gram Panchayat	3282,4389,15275,17010,866,23764,571,33677,4620,13777
"1)Leah Ambache gave birth to Susan Shoshana Ambache on 01 January 1921.
Susan Shoshana Ambache was born in Ismailia.
2)Isabella Ann Dow gave birth to Helen Porter Mitchell on 19 May 1861.
Helen Porter Mitchell was born in Melbourne.
3)Malvina Stone gave birth to Chester Alan Arthur on 05 October 1829.
Chester Alan Arthur was born in Fairfield.
4)Michelle Phillips gave birth to Gilliam Chynna Phillips on 12 February 1968.
Gilliam Chynna Phillips was born in Los Angeles.
5)Sandy Rogen gave birth to Seth Aaron Rogen on 15 April 1982.
Seth Aaron Rogen was born in Vancouver.
6)Jane Broughton gave birth to Edward Osborne on 01 January 1530.
Edward Osborne was born in London."	Ashford	14238,474
"1)Adrianne Allen gave birth to Anna Raymond Massey on 11 August 1937.
Anna Raymond Massey was born in Thakeham.
2)Ruth Mills gave birth to John Brown on 09 May 1800.
John Brown was born in Torrington.
3)Audrey Williams gave birth to Randall Hank Williams on 26 May 1949.
Randall Hank Williams was born in Shreveport.
4)Isabella Turnbull gave birth to Ian Richard Kyle Paisley on 01 January 199.
Ian Richard Kyle Paisley was born in Armagh.
5)Abigail Ambrose Baker gave birth to Mary Morse Baker on 16 July 1821.
Mary Morse Baker was born in Bow.
6)Kate Prichard gave birth to Hesketh Vernon Prichard on 17 November 1876.
Hesketh Vernon Prichard was born in Edinburgh.
7"	Jhansi	5552,550,18921,118
"1)Marguerite Wilcox gave birth to Vincent Leonard Price, Jr. on 27 May 1911.
Vincent Leonard Price, Jr. was born in St. Louis.
2)Hilda Shriver gave birth to Robert Sargent Shriver on 09 November 1915.
Robert Sargent Shriver was born in Westminster.
3)Mary Eliza Everett gave birth to Frank Armstrong Crawford on 22 November 1835.
Frank Armstrong Crawford was born in Mobile.
4)Rosa Florentina Eroles gave birth to Francis Ysidro Edgeworth on 08 February 1845.
Francis Ysidro Edgeworth was born in County Longford.
5)Melissa Johnston gave birth to Grace Graham Wilson on 01 January 1873.
Grace Graham Wilson was born in New York City.
6)Viola Tree gave birth to Alexander Denys Herbert Parsons on 12 March 1914.
Alexander Denys Herbert Parsons was born in New"	London	5034
"1)Princess Victoria of Hesse and by Rhine gave birth to Princess Louise Alexandra Marie Irene of Battenberg on 13 July 1889.
Princess Louise Alexandra Marie Irene of Battenberg was born in Darmstadt.
2)Hazel Bainbridge gave birth to Frances Carroll on 10 August 1939.
Frances Carroll was born in Leicester.
3)Betty Sue Wells gave birth to John Christopher Depp on 09 June 1963.
John Christopher Depp was born in Owensboro.
4)Jane Catherine Venn gave birth to Caroline Emelia Stephen on 08 December 1834.
Caroline Emelia Stephen was born in London.
5)Florence O\'Callaghan gave birth to Laurence Sydney Brodribb Irving on 21 December 1871.
Laurence Sydney Brodribb Irving was born in London.
6)Montserrat Morancho Saumench gave birth to Jennifer Marina Josephine Joy-Morancho on 01 March 1961.
Jennifer Marina Josephine Joy-Morancho was born in London.
"	Northern Rhodesia	34401,4348,1693
"1)Marni Nixon gave birth to Andrew Maurice Gold on 02 August 1951.
Andrew Maurice Gold was born in Burbank.
2)Queen Elizabeth The Queen Mother gave birth to Margaret Rose on 21 August 1930.
Margaret Rose was born in Glamis Castle.
3)London King gave birth to Tanner Elle Schneider on 03 July 1989.
Tanner Elle Schneider was born in Los Angeles.
4)Pandora Stevens gave birth to Cara Jocelyn Delevingne on 12 August 1992.
Cara Jocelyn Delevingne was born in Hammersmith.
5)Nettie Palmer gave birth to Aileen Yvonne Palmer on 06 April 1915.
Aileen Yvonne Palmer was born in London.
6)Anne Meara gave birth to Benjamin Edward Meara Stiller on 30 November 1965.
Benjamin Edward Meara Stiller was born in London.
"	New York City	3348,108,1076
"1)Katherine Jackson gave birth to Michael Joseph Jackson on 29 August 1958.
Michael Joseph Jackson was born in Gary.
2)Elizabeth Oldfield gave birth to Douglas Ross Hyde on 17 January 1860.
Douglas Ross Hyde was born in Castlerea.
3)Jane Catherine Venn gave birth to Caroline Emelia Stephen on 08 December 1834.
Caroline Emelia Stephen was born in London.
4)Linda McCartney gave birth to Stella Nina McCartney on 13 September 1971.
Stella Nina McCartney was born in Lambeth.
5)Cynthia Germanotta gave birth to Stefani Joanne Angelina Germanotta on 28 March 1986.
Stefani Joanne Angelina Germanotta was born in New York City.
6)Katharine Mary Hewart gave birth to Gordon Howard Eliot Hodgkin on 06 August 1932.
Gordon Howard Eliot Hodgkin was born in London.
"	Hammersmith	2940,42078,20906
"1)Wanda Dombek gave birth to Theodore John Kaczynski on 22 May 1942.
Theodore John Kaczynski was born in Evergreen Park.
2)Jaddanbai gave birth to Fatima Rashid on 01 June 1929.
Fatima Rashid was born in Kolkata.
3)Shyamala Gopalan gave birth to Kamala Devi Harris on 20 October 1964.
Kamala Devi Harris was born in Oakland Medical Center.
4)Ida Stover Eisenhower gave birth to David Dwight Eisenhower on 14 October 1890.
David Dwight Eisenhower was born in Denison.
5)Ethel Sara Stoney gave birth to Alan Mathison Turing on 23 June 1912.
Alan Mathison Turing was born in Warrington Lodge.
6)Melanie Griffith gave birth to Dakota Mayi Johnson on 04 October 1989.
Dakota Mayi Johnson was born in Los"	Austin	10794
"1)Mary Elizabeth Gervais gave birth to Melesina Chenevix on 22 March 1768.
Melesina Chenevix was born in Dublin.
2)Elizabeth Agassi gave birth to Andre Kirk Agassi on 29 April 1970.
Andre Kirk Agassi was born in Las Vegas.
3)Jane Ferguson gave birth to Booker Taliaferro Washington on 05 April 1856.
Booker Taliaferro Washington was born in Hale\'s Ford.
4)Mary Wilkinson gave birth to Terence Joseph MacSwiney on 28 March 1879.
Terence Joseph MacSwiney was born in Cork.
5)Margaret Garrett gave birth to Alfred William Fortescue Knox on 30 October 1870.
Alfred William Fortescue Knox was born in Ulster.
6)Lawrencina Heyworth gave birth to Catherine Potter on 04 April 1847.
Catherine Potter was born in Dublin.
"	Herefordshire	8144,1591,33112
"1)Lucie Brasch gave birth to Lucian Michael Freud on 08 December 1922.
Lucian Michael Freud was born in Berlin.
2)Jenny James gave birth to Christian Charles Philip Bale on 30 January 1974.
Christian Charles Philip Bale was born in Haverfordwest.
3)Sarah Fricker gave birth to Sara Coleridge on 01 January 1803.
Sara Coleridge was born in Greta Hall.
4)Edwina Estelle Dakin gave birth to Thomas Lanier Williams on 26 March 1911.
Thomas Lanier Williams was born in Columbus.
5)Sarah Collins gave birth to Benjamin Collins Brodie on 09 June 1783.
Benjamin Collins Brodie was born in London.
6)Eliza Poe gave birth to Edgar Allan Poe on 19 January 1809.
Edgar Allan Poe was born in Boston"	Boston	889
"1)Julia Neale Jackson gave birth to Thomas Jonathan Jackson on 21 January 1824.
Thomas Jonathan Jackson was born in Clarksburg.
2)Mary Ruth Parker-Brooke gave birth to Rupert Chawner Brooke on 01 January 1887.
Rupert Chawner Brooke was born in Rugby.
3)Charlotte Estwick gave birth to William Thomas Denison on 03 May 1804.
William Thomas Denison was born in London.
4)Zelda Fitzgerald gave birth to Frances Scott Fitzgerald on 26 October 1921.
Frances Scott Fitzgerald was born in Saint Paul.
5)Grace Elizabeth Henley gave birth to Charles Fane De Salis on 19 March 1860.
Charles Fane De Salis was born in Fringford.
6)Mary Henn gave birth to Charles Villiers Stanford on 01 January 1852.
Charles Villiers Stanford was born in London."	Dublin	5423,8743
