"1)
Edward Cecil Guinness was born in Dublin.
2)
Lucie Austin was born in London.
3)
Mary Barnes was born in Simla.
4)
Elisabeth Kendall was born in Gerrish Island.
5)
Kamala Devi Harris was born in Oakland.
6)
Barrimore Matthew St Leger was born in London.
7"	 County Kildare	London. 7	87,138,33003,960
"1)
Adeline Virginia Stephen was born in Hyde Park Gate.
2)
Mary Crawford was born in Italy.
3)
Ann Dudley was born in Northampton.
4)
Grace Patricia Kelly was born in Philadelphia.
5)
Barbara Pierce was born in Manhattan.
6)
Charity Hamilton was born in New"	 Kent	New	262
"1)
Ethel Newcomb Field was born in Chicago.
2)
Liza May Minnelli was born in Hollywood.
3)
Julian Paul Hawkins was born in Townsville.
4)
Winifred Amy Hart Dyke was born in Colchester.
5)
Dorothy May Bundy was born in Los Angeles.
6)
Chulabhorn Walailak Agrarajakumari was born in Colombo.
7)"	 Amphorn Sathan Residential Hall	born in Colombo. 7)	775,826,24,38575,45657,6348
"1)
John Winston Lennon was born in Liverpool Maternity Hospital.
2)
Jacqueline Lee Bouvier was born in Southampton.
3)
Dorothy Katherine Standing was born in London.
4)
Luke Cunningham Wilson was born in Dallas.
5)
Stanislaus Pascal Franchot Tone was born in Niagara Falls.
6)
Steven Frederic Seagal was born in New"	 Lansing	New	251
"1)
Cassandra Legaspi was born in California.
2)
Noah Lindsey Cyrus was born in Nashville.
3)
Mabel Flora Goodheart was born in Broken Hill.
4)
Clare Husted Steel was born in England.
5)
Dorothea Christina Thomas was born in St. George\'s.
6)
Mary Cyrene Burch was born in New"	 Georgetown	New	775
"1)
Julia Stanley was born in Liverpool.
2)
Cherilyn Sarkisian was born in El Centro.
3)
Jeremy Bernard Corbyn was born in Chippenham.
4)
John Francis Craven was born in Boston.
5)
Julia Boggs Dent was born in St. Louis.
6)
Marie Matilda Victoria Courtenay was born in London.
"	 Shoreditch	London.	179,23218,35957
"1)
Thomas Robert Malthus was born in Westcott.
2)
Kimberly Bauer was born in Santa Monica.
3)
Franklin Delano Roosevelt was born in Hyde Park.
4)
Jedediah Strong Smith was born in Bainbridge.
5)
Allan Preston Sachs was born in The Bronx.
6)
Horatio Herbert Kitchener was born in London.
7"	 Ballylongford	7	78,13203,13234,10797
"1)
Maud Howe was born in Perkins School for the Blind.
2)
Charlotte Carnegie was born in Kinnaird.
3)
Unity Valkyrie Mitford was born in London.
4)
Hon. Annabella Isabella King was born in United Kingdom of Great Britain and Ireland.
5)
Iona Mary Colquhoun was born in Edinburgh.
6)
Phyllis Dorothy James was born in London"	 Oxford	London	53
"1)
Walter Frederick Mondale was born in Ceylon.
2)
Angelica Vanessa Bell was born in Charleston Farmhouse.
3)
John Ernest Steinbeck was born in Salinas.
4)
Mary Amabel Nassau Strachey was born in Newlands Corner.
5)
Emma Alice Margaret Tennant was born in Peeblesshire.
6)
Herbert George Wells was born in New York"	 Bromley	York	377,798
"1)
Paul Frederick Simon was born in Newark.
2)
Robin McLaurin Williams was born in Chicago.
3)
Robert Gascoyne Viscount Cecil was born in Cavendish Square.
4)
Barrimore Matthew St Leger was born in County Kildare.
5)
Samuel David Benedict Chatto was born in London.
6)
Sarah Cockburn was born in London.
"	 Cheltenham	London.	172,12590,10799
"1)
Norman Kingsley Mailer was born in Long Branch.
2)
William Clark Gable was born in Cadiz.
3)
Mary Stuart Harrison was born in Charlottesville.
4)
Catherine Gordon was born in Banff.
5)
Blanche Marie Louise Oelrichs was born in Newport.
6)
David Richard Beatty was born in Newport.
7"	 County Wexford	Newport. 7	793,219,613,12262
"1)
Joseph Hillstrom King was born in Maine.
2)
Sussanne Khan was born in Mumbai.
3)
Katharina Barbara Rösel von Rosenhof was born in Nuremberg.
4)
Kathryn Ann Reeves was born in Carmel-by-the-Sea.
5)
Adeline Virginia Stephen was born in London.
6)
Noël Pierce Coward was born in London.
"	 Teddington	London.	37,36335,16712
"1)
Summer Daisy Song Previn was born in Vietnam.
2)
Sheldon Lee Cooper was born in Galveston.
3)
Michael Andrew Fox was born in Edmonton.
4)
Reginald John Whistler was born in Eltham.
5)
James Abbot McNeill Whistler was born in Lowell.
6)
Uma Karuna Thurman was born in New"	 Boston	New	5
"1)
Esther Frances Alexander was born in Boston.
2)
Lily-Rose Melody Depp was born in American Hospital of Paris.
3)
Henry Warren Beaty was born in Richmond.
4)
Anna Raymond Massey was born in Thakeham.
5)
Rebecca Jane Pearch was born in Santa Rosa.
6)
Antonia Caetana de Paiva Pereira Maury was born in Rio de"	 Cold Spring	Rio de	3773,1666
"1)
Amelia Catherine Bennett was born in Nador.
2)
Amy Curtis March was born in United States of America.
3)
Lilian Barbara Yeomans was born in Madoc.
4)
Sophie Irene Hunter was born in Hammersmith.
5)
Svetlana Aleksandrovna Kuznetsov was born in Saint Petersburg.
6)
Sean Morton Downey was born in London."	 Los Angeles	in London.	15,13728
"1)
Victoria Alice Elizabeth Julia Marie of Battenberg was born in Windsor Castle.
2)
Elizabeth Lynne Cheney was born in Madison.
3)
Ronald Steven Lauder was born in New York City.
4)
Christina Yvonne Cole was born in Hollywood.
5)
Christopher Taylor Buckley was born in New York City.
6)
Susannah Yolande Fletcher was born in New"	 Chelsea	New	170
"1)
Robert Louis DeBarge, Jr. was born in Detroit.
2)
Catherine Eugenia Finnegan was born in Scranton.
3)
Grace Graham Wilson was born in New York City.
4)
Elon Reeve Musk was born in Pretoria.
5)
Gladys May Casely-Hayford was born in Axim.
6)
Lauryn Alisa McClain was born in Detroit."	 Decatur	Detroit.	115,38677
"1)
Joseph Edmund Johnson was born in London.
2)
Jada Koren Pinkett was born in Baltimore.
3)
Leonard Jenyns was born in London.
4)
Julius Henry Marx was born in Manhattan.
5)
Elizabeth Hervey was born in Horringer.
6)
Patience Mary Bragg was born in New"	 Manchester	New	33
"1)
Milo George Talbot was born in Malahide.
2)
Edward Gough Whitlam was born in Gough Whitlam\'s birthplace.
3)
Gianna Maria-Onor\'e Bryant was born in Los Angeles.
4)
Lisa Roberts Gillan was born in Decatur.
5)
Jeffrey Leon Bridges was born in Los Angeles.
6)
August Anheuser Busch II was born in St. Louis"	 St. Louis	St. Louis	0,0,0
"1)
Evelyn Murray was born in Edinburgh.
2)
Elisabeth Susanne Heyerdahl was born in Oslo.
3)
Rosemary Anne Norris was born in Melbourne.
4)
Henrietta Georgiana Marcia Lascelles Iremonger was born in London.
5)
Thelma Morgan was born in Lucerne.
6)
Timothy Miles Bindon Rice was born in London.
"	 St Albans	in London.	20,4630,15813
"1)
Moses Amadeus Farrow was born in Korea.
2)
Crispian John David Boulting was born in London.
3)
Harriet Jane Morahan was born in Lambeth.
4)
Sarah Borrow was born in London.
5)
Helen Beatrix Potter was born in South Kensington.
6)
John Christopher Depp was born in London."	 Owensboro	London.	5409,22317
"1)
Albert Venn Dicey was born in Claybrooke Magna.
2)
Lucie Désirée Arnaz was born in Hollywood.
3)
Dorothy Priscilla Bullitt was born in Seattle.
4)
Laura Gurney was born in London.
5)
Quincy Taylor Brown was born in New York City.
6)
Nicole Mary Kidman was born in Los"	 Honolulu	Los	39
"1)
Adrian Cedric Boult was born in Chester.
2)
Catherine Eugenia Finnegan was born in Scranton.
3)
Edward Emerson Ford McQuaid was born in Courbevoie.
4)
Daniel Leroy Baldwin was born in Massapequa.
5)
Elizabeth Amy Dillwyn was born in Swansea.
6)
Marie Evelyn Byng was born in New"	 London	New	5
"1)
Olivia Jane Cockburn was born in New York City.
2)
Almy Oldrin was born in Setauket-East Setauket.
3)
George Robert Stowe Mead was born in London Borough of Southwark.
4)
Domenica Elizabeth Scorsese was born in California.
5)
John Winston Lennon was born in Liverpool Maternity Hospital.
6)
Samuel Newcome was born in New York"	 Sneinton	York	3516,31176
"1)
Eva Selina Laura Gore-Booth was born in County Sligo.
2)
Marie Dolores Eliza Rosanna Gilbert was born in Grange, County Sligo.
3)
Jane Awindor was born in Kumasi.
4)
Norman Robert Foster was born in Stockport.
5)
Florence Leontine Mary Welch was born in London.
6)
Humayun Kabir was born in London.
7)"	 Munshiganj District	London. 7)	320,6685,41629,476,22428
"1)
Edith Matilda Clara Kimball was born in Chicago.
2)
Angelica Vanessa Bell was born in Charleston Farmhouse.
3)
Charlotte Ninon Coleman was born in Islington.
4)
Emma Alice Margaret Tennant was born in Peeblesshire.
5)
Quincy Delight Jones III was born in London.
6)
John Crepps Wickliffe Beckham was born in London."	 Nelson County	in London.	896,27
"1)
George Brydges Rodney was born in Walton-on-Thames.
2)
Francis William Bouverie Douglas was born in Dumfries.
3)
Anna Mary Robertson was born in Greenwich.
4)
Herman Webster Mudgett was born in Gilmanton.
5)
Frederick Michael George David Louis Windsor was born in St. Mary\'s Hospital.
6)
Julian Russell Sturgis was born in St"	 Boston	St	3
"1)
Jean Wedderburn was born in Edinburgh.
2)
Elsie Kipling was born in Vermont.
3)
Adrienne Josephine Alice Bernadotte was born in Danderyd Hospital.
4)
Jackson Levi Duggar was born in Tontitown.
5)
Robert Hunter Biden was born in Wilmington.
6)
Elizabeth Berkeley was born in New"	 Westminster	New	367
"1)
Natalie Maria Cole was born in Los Angeles.
2)
Jeffrey Ross Hyman was born in Forest Hills.
3)
Margaret Dusa Waddington was born in London.
4)
Anthony Ashley-Cooper, was born in England.
5)
Thomas Oliver Chaplin was born in Hastings.
6)
Davonte\' Letrell Ward was born in New"	 Chattanooga	New	225
"1)
Richard George Rogers was born in Florence.
2)
John Fitzgerald Kennedy was born in Brookline.
3)
Lyndon Baines Johnson was born in Stonewall.
4)
Ernest Dunlop Swinton was born in Bengaluru.
5)
Ann Clare Boothe was born in New York City.
6)
John Saul Howson was born in New York City."	 Giggleswick	City.	75,30144,42848,27773
"1)
Esther Edwards was born in Northampton.
2)
Wilmot Reed Hastings, Jr. was born in New Zealand.
3)
Sarah Margaret Ferguson was born in London Welbeck Hospital.
4)
Archibald Vivian Hill was born in Bristol.
5)
Vincent Leonard Price, Jr. was born in St. Louis.
6)
James Lord Pierpont was born in New"	 Boston	New	4
"1)
Donald McLennan was born in Inverness.
2)
Shivaji Rao Gaekwad was born in Nachikuppam Gram Panchayat.
3)
Jefferson Finis Davis was born in Fairview.
4)
Gabriella Zanna Vanessa Anstruther-Gough-Calthorpe was born in Basingstoke.
5)
Clarence Linden Crabbe, II was born in Oakland.
6)
Jacob Bruskin Gershowitz was born in New"	 Brooklyn	New	1
"1)
Nicolete Binyon was born in England.
2)
Richard Melville Hall was born in Harlem.
3)
Steven Paul Jobs was born in San Francisco.
4)
Anne Caldwell was born in Staffordshire.
5)
Andrew Claude de la Cherois Crommelin was born in Ireland.
6)
Jane Holland was born in England.
"	 Ilford	England.	265,36122,4724
"1)
Grace Graham Wilson was born in New York City.
2)
Giovanni Alejandro Reyna was born in Sunderland.
3)
Katharina Barbara Rösel von Rosenhof was born in Nuremberg.
4)
Joanna Elizabeth Hacking was born in Lancaster.
5)
Margaret Hilda Roberts was born in Grantham.
6)
Louisa Molesworth was born in London"	 Dublin	London	55
"1)
Marvin Pentz Gay, Jr. was born in Washington, D.C..
2)
Norman Robert Foster was born in Stockport.
3)
Dorothy Priscilla Bullitt was born in Seattle.
4)
Tanner Elle Schneider was born in Los Angeles.
5)
Cornelia Lyman Warren was born in Waltham.
6)
Mabel Flora Goodheart was born in Los Angeles"	 Broken Hill	Los Angeles	1118,1082
"1)
Isabella Augusta Persse was born in Loughrea.
2)
Laurence Sydney Brodribb Irving was born in London.
3)
Daniel Tyler was born in Bristol.
4)
George Corley Wallace, III was born in Eufaula.
5)
Peter Reginald Frederick Hall was born in Bury St Edmunds.
6)
Rangimārie Taheka Hursthouse was born in London.
"	 Oparure	London.	29,12864,11329
"1)
Charles Ridgely Carnan was born in Baltimore County.
2)
Juliet Reilly was born in Shreveport.
3)
Vere Thomas Goold was born in Waterford.
4)
Tauna Kay Vandeweghe was born in Green Valley.
5)
Daniel Foe was born in London.
6)
Sarah Kirby was born in London."	 Ipswich	London.	874,2913
"1)
William Thomas Hamill was born in Oakland.
2)
Thomas Sean Connery was born in Fountainbridge.
3)
Edith Agnes Kathleen Bruce was born in Nottinghamshire.
4)
Dallas Frederick Burrows was born in Burlington.
5)
George Charles Bingham was born in London.
6)
Caroline Webster Schermerhorn was born in London"	 Manhattan	London	230
"1)
John Jeremy Thorpe was born in South Kensington.
2)
Katharine Jean Whitaker was born in London.
3)
Alexandra Georgette Christian was born in Palermo.
4)
Gloria Carter was born in Plains.
5)
Amanda Jay Mortimer was born in New York City.
6)
Dolley Payne was born in London.
7"	 Guilford County	London. 7	295,10325,3945,24560
"1)
James Franklin Archibald Bland was born in Abbots Worthy.
2)
Daniel Foe was born in Ward of Cripplegate.
3)
Helen Porter Mitchell was born in Melbourne.
4)
Cornelia Lyman Warren was born in Waltham.
5)
Philip Andre Rourke, Jr. was born in Schenectady.
6)
Mary Theresa Johnson was born in New York."	 Great Torrington	New York.	297,3938,48231
"1)
Elizabeth Hervey was born in Horringer.
2)
Lelia McWilliams was born in Vicksburg.
3)
Timothy Carew O\'Brien was born in Dublin.
4)
Valerie June Carter was born in Maces Spring.
5)
Alexis Harper Castle was born in United States of America.
6)
Samuel George Davis Jr. was born in New York."	 New York City	in New York.	0,0,1
"1)
Hoyt Wayne Axton was born in Duncan.
2)
Susan Mary Jay was born in Rome.
3)
Jean Milligan was born in Cleveland.
4)
Elisabeth Kendall was born in Gerrish Island.
5)
John Napier Wyndham Turner was born in Richmond.
6)
George Otto Trevelyan was born in Richmond.
"	 Rothley Temple	in Richmond.	1190,3789,16263
"1)
Winifred Amy Hart Dyke was born in Colchester.
2)
Alexander John Gosse Downer was born in Adelaide.
3)
Solange Piaget Knowles was born in Houston.
4)
Edward Dunbar was born in Duffus.
5)
Scarlett Ingrid Johansson Sloan was born in Manhattan.
6)
Frank Armstrong Crawford was born in New"	 Mobile	New	309
"1)
Linda Carroll Hamilton was born in Salisbury.
2)
James Gordon Brown was born in Giffnock.
3)
Marjorie Armstrong Post was born in Palo Alto.
4)
Leonard Constant Lambert was born in London.
5)
Edith Stuyvesant Dresser was born in Newport.
6)
Edmund Francis Vesey Knox was born in New York"	 County Down	New York	526,5143
"1)
Rangimārie Taheka Hursthouse was born in Oparure.
2)
Francis Albert Sinatra was born in Hoboken.
3)
Georgia Campbell was born in Whitby.
4)
Sally Margaret Field was born in Pasadena.
5)
Paul Leonard Newman was born in Shaker Heights.
6)
Lynne Irene Spears was born in Los Angeles"	 McComb	Angeles	603,2716
"1)
Isaac Lowthian Bell was born in Newcastle upon Tyne.
2)
Rachel Sabiha Johnson was born in London.
3)
Richard Melville Hall was born in Harlem.
4)
Sara Coleridge was born in Greta Hall.
5)
Steven Paul Jobs was born in San Francisco.
6)
Jennifer Marina Josephine Joy-Morancho was born in San Francisco."	 Northern Rhodesia	San Francisco.	636,8841,2645
"1)
Ernest Dunlop Swinton was born in Bengaluru.
2)
Alice Clary Earle was born in Brooklyn.
3)
John Napier Wyndham Turner was born in Richmond.
4)
Kathleen Sophia Hambrough was born in Steephill Manor.
5)
George Robert Stowe Mead was born in London Borough of Southwark.
6)
Desiree Mary Lucy Hawkins was born in London Borough"	 Colchester	Borough	59,6486
"1)
Charles Spencer Chaplin was born in London.
2)
Alva Erskine Smith was born in Mobile.
3)
Malcolm Stevenson Forbes Jr. was born in Morristown.
4)
Katharine Jean Whitaker was born in London.
5)
Rashida Leah Jones was born in Los Angeles.
6)
Walter Howard Frere was born in London"	 Cambridge	London	37
"1)
Neil Timothy Helson was born in Ashland.
2)
Rosalie Ida Blun was born in Worms.
3)
Richard Walter John Montagu Douglas Scott was born in Edinburgh.
4)
Leonardo Wilhelm DiCaprio was born in Los Angeles.
5)
Sara Coleridge was born in Keswick.
6)
Renée Pilar Estevez was born in San Francisco."	 New York City	in San Francisco.	3,2433,9
"1)
Katherine Elizabeth Upton was born in St. Joseph.
2)
Tania Rosamund Coleridge was born in Kenya.
3)
Chulalongkorn Bodindradeva Mahamongkut Burusayaratana Rajravivongse Varutamabhong Paripatra Sirivatana Rajakumar was born in Grand Palace.
4)
Francis Maria Mulligan was born in New York City.
5)
Clarence Linden Crabbe, II was born in Oakland.
6)
Leonardo Wilhelm DiCaprio was born in New York"	 Los Angeles	New York	2,1906
"1)
Edith Margaret Emily Ashcroft was born in Surrey.
2)
Walter Galpin Alcock was born in Edenbridge.
3)
Melesina Chenevix was born in Dublin.
4)
Margaretha Désirée Victoria of Sweden was born in Haga Palace.
5)
Henry Thomas Cockburn was born in Cockpen.
6)
Ava Lavinia Gardner was born in London.
7)
John Henry"	 Grabtown, Johnston County, North Carolina	in London. 7) John Henry	3034,189,29,14039,8741,327,11478,5250
"1)
Francis Maria Mulligan was born in New York City.
2)
Charles Warren Fairbanks was born in Unionville Center.
3)
Aileen Yvonne Palmer was born in London.
4)
Madonna Louise Ciccone was born in Bay City.
5)
Todd Johnson was born in Montclair.
6)
Vincent Frederik Minik Alexander of Denmark was born in New York City."	 Rigshospitalet	City.	1131,609,6357,3178
"1)
Julian Wyatt Glover was born in Hampstead.
2)
Katherine Howard was born in Lambeth.
3)
William Hamilton was born in Glasgow.
4)
Francis Albert Sinatra was born in Hoboken.
5)
Richard Treat Williams was born in Rowayton.
6)
Almy Oldrin was born in London.
7)
John Henry"	 Setauket-East Setauket	John Henry	1969,25680,16656,50,18598,899,6087,36652
"1)
Moses Amadeus Farrow was born in Korea.
2)
Philip James Hamilton was born in Edinburgh.
3)
Margaret Piatt was born in Westbrookville.
4)
Virginia Belle Terhune was born in Newark.
5)
Joseph Hillstrom King was born in Bangor.
6)
Flora Alexandra Ogilvy was born in New"	 Edinburgh	New	129
"1)
Charles Tennyson was born in Somersby.
2)
Elizabeth Amy Dillwyn was born in Swansea.
3)
Thomas Lauder Brunton was born in Roxburgh.
4)
Edmund Francis Vesey Knox was born in County Down.
5)
Chulabhorn Walailak Agrarajakumari was born in Amphorn Sathan Residential Hall.
6)
Francis Ephraim Cohen was born in Swansea"	 London	Swansea	3
"1)
Katherine Howard was born in Lambeth.
2)
Linda Maria Ronstadt was born in Tucson.
3)
Sybil Misch was born in Germany.
4)
Edward Ernest Bowen was born in Blessington.
5)
Luke Cunningham Wilson was born in Dallas.
6)
Rosalind Margaret Clarissa Christie was born in London."	 Ashfield	London.	301,637
"1)
Katherine Mathilda Swinton was born in London.
2)
Elsie Kipling was born in Vermont.
3)
Andrew Warhola was born in Pittsburgh.
4)
Anwar Mohamed Gerard Hadid was born in Los Angeles.
5)
Jared Polis Schutz was born in Boulder Community Hospital.
6)
Blanche LeRoy Shoemaker was born in Los Angeles."	 Larchmont	Angeles.	79,32891,20584
"1)
Alfred Dickinson Price was born in Wicklow.
2)
Mary Chavelita Dunne was born in Australia.
3)
Benedict Timothy Carlton Cumberbatch was born in Hammersmith.
4)
Bruce Wayne was born in Gotham City.
5)
Hugh Denis Charles FitzRoy was born in Cape Town.
6)
Ann Elizabeth Oldfield Havers was born in London."	 Buckinghamshire	London.	167,223
"1)
James Louis McCartney was born in London.
2)
Jeffrey Glenn Bennett was born in Houston.
3)
Daniel Foe was born in Ward of Cripplegate.
4)
Waylon Albright Jennings was born in Nashville.
5)
Marjorie Jacqueline Bouvier was born in Capital City.
6)
Sarah Holland was born in New York"	 Folkestone	York	2575,29894
"1)
Barbara Anne Castle was born in Chesterfield.
2)
Sussanne Khan was born in Mumbai.
3)
Lesane Parish Crooks was born in East Harlem.
4)
Anne Caldwell was born in Staffordshire.
5)
Gladys May Casely-Hayford was born in Axim.
6)
John Napier Wyndham Turner was born in London"	 Richmond	London	86
"1)
William Jefferson Blythe III was born in Hope.
2)
Edward Ernest Bowen was born in Blessington.
3)
Gloria Carter was born in Plains.
4)
James Lablache Stewart was born in Epsom.
5)
Adlai Ewing Stevenson was born in Christian County.
6)
Lyndon Baines Johnson was born in Johnson City."	 Stonewall	City.	4,37410,8984
"1)
Florence Mabel Kling was born in Marion.
2)
Frederick Austerlit was born in Omaha.
3)
John Armstrong Chanler was born in New York City.
4)
Adam Richard Sandler was born in Brooklyn.
5)
Hugh Marston Hefner was born in Chicago.
6)
Hillary Lynn Hayward-Thomas was born in New"	 Boston	New	6
"1)
Norman Robert Foster was born in Stockport.
2)
Brilliana Conway was born in Brielle.
3)
Tara Lyn Charendoff was born in Toronto.
4)
Mary Ann Dyke was born in London.
5)
George Edward Peter Thorneycroft was born in Dunston.
6)
Jean Wedderburn was born in London"	 Edinburgh	London	4
"1)
Percy Rivington Pyne was born in Tuxedo Park.
2)
Kathleen Sophia Hambrough was born in Steephill Manor.
3)
George Herbert Walker Bush was born in Milton.
4)
Caroline Elizabeth Sarah Sheridan was born in London.
5)
Elizabeth Clementine Kinney was born in New York City.
6)
John Armstrong Chanler was born in New York City"	 New York City	New York City	0,0,0
"1)
Rachel Pearsall Conn Costelloe was born in Westminster.
2)
Quincy Taylor Brown was born in New York City.
3)
Blanche Marie Louise Oelrichs was born in Newport.
4)
Richard George Rogers was born in Florence.
5)
Ernest Dunlop Swinton was born in Bengaluru.
6)
Morgan Kathryn Reynolds was born in New York"	 San Diego	New York	3,361
"1)
Frank Clara Folsom was born in Buffalo.
2)
Henry Zuckerman was born in New York City.
3)
Nora Stanton Blatch was born in Basingstoke.
4)
John William Alcock was born in Stretford.
5)
Edward Gibbon Wakefield was born in London.
6)
David Bruce Cassidy was born in London.
"	 New York City	born in London.	1,112,915
"1)
Juliet Kathryn Jouannet-Hartley was born in Westminster.
2)
Hesketh Vernon Prichard was born in Jhansi.
3)
Edward Roland Noel Harriman was born in New York City.
4)
Robert Ruliph Morgan Carpenter Jr. was born in Wilmington.
5)
Nesta Helen Bevan was born in Trent Park.
6)
Rosa Ehrenreich was born in New York City"	 New York City	New York City	0,0,0
"1)
Brooke Christa Camille Shields was born in Manhattan.
2)
Milica Bogdanovna Jovovich was born in Kyiv.
3)
Rachel Meghan Markle was born in Los Angeles.
4)
George Otto Trevelyan was born in Rothley Temple.
5)
Winston Leonard Spencer Churchill was born in Blenheim Palace.
6)
Norman Otto Olson II was born in New"	 Chicago	New	1
"1)
Concetta Rosalie Ann Ingoglia was born in Brooklyn.
2)
Peter Arnold Baker was born in Leon.
3)
Mary Barnes was born in Simla.
4)
Laura Lane Welch was born in Midland.
5)
Kathleen Rosalind Dobbs was born in Château-d’Oex.
6)
Charles Synge Christopher Bowen was born in New York.
"	 Gloucestershire	York.	376,16191,17620,35046
"1)
Walter Howard Frere was born in Cambridge.
2)
Winifred Amy Hart Dyke was born in Colchester.
3)
Alicia Augello Cook was born in Hell\'s Kitchen.
4)
Emily Susan Christian was born in Cheltenham.
5)
Mary Blachford was born in Dublin.
6)
Amini Cishugi was born in London.
"	 Bukavu	London.	772,18735,2355
"1)
Adam Delmar Carpenter was born in Arlington.
2)
Martin Hayter Short was born in Hamilton.
3)
Alexandra Helen Elizabeth Olga Christabel of Kent was born in Belgrave Square.
4)
Issur Danielovitch was born in Amsterdam.
5)
Mary Anne Wilder was born in Sulham.
6)
Princess Victoria Constance Mary of Teck was born in London."	 White Lodge	in London.	105,499
"1)
Vincent Leonard Price, Jr. was born in St. Louis.
2)
Thomas Jacob Black was born in Santa Monica.
3)
Johnny Allen Hendrix was born in Seattle.
4)
Harriett Mulford Stone was born in New Haven.
5)
Maria Elizabeth Winblad was born in Greenwich Village.
6)
Francisco Moreno Domagoso was born in New York"	 Tondo	York	51,33991
"1)
Robert Threshire Reid was born in Corfu.
2)
Francis Bernard was born in Brightwell-cum-Sotwell.
3)
Ellen Anderson Gholson Glasgow was born in Richmond.
4)
Margherita Cecila Brigida Lucia Maria Albanesi was born in London.
5)
Charlotte Garrigue was born in Brooklyn.
6)
Edward John David Redmayne was born in London"	 London	London	0
"1)
George Ian Duncan Smith was born in Edinburgh.
2)
Nancy Helena Columbia Palmer was born in Chicago.
3)
Augusta Newton Foote was born in Seneca Falls.
4)
Robert Wyatt Ellidge was born in Bristol.
5)
James Todd Spader was born in Boston.
6)
Louisa Cutler Ward was born in New York."	 New York City	in New York.	0,0,1
"1)
Robert Ruliph Morgan Carpenter Jr. was born in Wilmington.
2)
Anthony Ashley Cooper was born in Dorset.
3)
Leonard Alan Lauder was born in New York City.
4)
Juliet Kathryn Jouannet-Hartley was born in Westminster.
5)
Tom Marvolo Riddle was born in London.
6)
Alexis Harper Castle was born in New York City."	 United States of America	in New York City.	383,4350,38,170
"1)
Juliet Kathryn Jouannet-Hartley was born in Westminster.
2)
Richard Wayne Van Dyke was born in West Plains.
3)
Jeanette Sherwin Göerlitz was born in Marylebone.
4)
Ella Marija Lani Yelich-O\'Connor was born in Auckland.
5)
William Cecil Dampier Whetham was born in Greater London.
6)
Henrik Johan Ibsen was born in Copenhagen."	 Skien	Copenhagen.	49,9102
"1)
Barbara Leigh Smith was born in Whatlington.
2)
Sarah Hammond Palfrey was born in Sharon.
3)
Isabella Amaryllis Charlotte Anstruther-Gough-Calthorpe was born in Winchester.
4)
Mary Young was born in Philadelphia.
5)
John Rankin Rathbone was born in London.
6)
Caroline Bouvier Kennedy was born in Paris"	 Manhattan	Paris	38
"1)
Taylor Alison Swift was born in West Reading.
2)
Francis Edward Spring was born in County Cork.
3)
Madonna Louise Ciccone was born in Bay City.
4)
Alice Sophia Cunningham was born in Petersfield.
5)
Melanie Ann Shatner was born in Los Angeles County.
6)
Evan Frederick Morgan was born in Los"	 London	Los	31
"1)
Elisabeth Susanne Heyerdahl was born in Oslo.
2)
Leonard Albert Kravitz was born in New York City.
3)
Rachel Sabiha Johnson was born in London.
4)
George Brydges Rodney was born in Walton-on-Thames.
5)
Elizabeth Rosemond Taylor was born in Hampstead Garden Suburb.
6)
Sara Coleridge was born in London."	 Keswick	London.	546,8261
"1)
Mia Grace Tindall was born in Gloucestershire Royal Hospital.
2)
William Arthur Philip Louis of Wales was born in St. Mary\'s Hospital.
3)
Barrimore Matthew St Leger was born in County Kildare.
4)
Mary Ann Drummond was born in Manchester.
5)
Frank Armstrong Crawford was born in Mobile.
6)
Hugh Culling Eardley Childers was born in County"	 London	County	3
"1)
Katharine Meyer was born in New York City.
2)
Charles Culliford Boz Dickens was born in Furnival\'s Inn.
3)
Lorillard Suydam Spencer, Sr. was born in Manhattan.
4)
Victoria Alexandrina Maria Louisa Stuart-Wortley was born in London.
5)
Carl Frederick William Tandberg was born in Boston.
6)
Mary Katherine Keemle Field was born in New York City"	 St. Louis	York City	7,295,1447
"1)
Michael George Charles Franklin of Kent was born in Coppins.
2)
Abigail Powers was born in Saratoga County.
3)
Walter Frederick Mondale was born in Ceylon.
4)
Charles Edmund Lazar Horman was born in New York City.
5)
Joan Chandos Baez was born in Staten Island.
6)
Johnny Sequoyah Friedenberg was born in New"	 Boise	New	600
"1)
Ethel Lilian Boole was born in Ballintemple.
2)
Janet Isabella Wedderburn was born in George Street.
3)
Mary Sidney was born in Bewdley.
4)
Frances Anne Seymour was born in Plymouth.
5)
Emma Carolyn Margaret Jouannet-Hartley was born in Paris.
6)
Narendra Damodardas Modi was born in Mumbai.
7"	 Vadnagar	7	28,6687,171,10522
"1)
Isaac Joseph Gracie was born in London.
2)
Archibald Loudon Snowden was born in Cumberland County.
3)
James Vernon Taylor was born in Boston.
4)
Anne Marbury was born in Alford.
5)
Amanda Jay Mortimer was born in New York City.
6)
Archie Harrison Mountbatten-Windsor was born in London."	 Portland Hospital	in London.	35,172
"1)
Joseph Ira Dassin was born in Brooklyn.
2)
Ryan Jay Slater was born in New York City.
3)
Robin McLaurin Williams was born in Chicago.
4)
Donald John Trump was born in Manhattan.
5)
Peter Brian Gabriel was born in Chobham.
6)
Leonard Albert Kravitz was born in New York City"	 New York City	New York City	0,0,0
