"1)
Frederica Eliza Lablache Stewart gave birth to James Lablache Stewart.
2)
Pru Goward gave birth to Kate Fischer.
3)
Blanche Quiggle gave birth to Blanche LeRoy Shoemaker.
4)
Loyce Whiteman gave birth to Frances Maurine Barris.
5)
Mary O\'Dwyer gave birth to Timothy Carew O\'Brien.
6)
Violet Hilda Schuster gave birth to Violet Hilda Sch"	 Stephen Harold Spender	Violet Hilda Sch	79,352,5182,13752
"1)
Almira Park Burdg gave birth to Hannah Elizabeth Milhous.
2)
Katherine Chamberlain gave birth to Elizabeth Harman.
3)
Anna Maria Hassard gave birth to Herbert William Davis.
4)
Grey Griffin gave birth to Jefferson Texas Hammond.
5)
Helen Shaw gave birth to John Alexander Macdonald.
6)
Janina Milosz gave birth to William Henry Milosz"	 Anthony Oscar Milosz	William Henry Milosz	37,81,0,0,0
"1)
Mary Brown gave birth to Marion Robert Morrison.
2)
Maureen Cusack gave birth to Jane Moira Cusack.
3)
May Appleton Tuckerman gave birth to Dorothy May Kinnicutt.
4)
Annie Rebecca Farrand gave birth to Barbara Anne Castle.
5)
Margaret Cushing Whitman gave birth to Margaret Cushing Whitman.
6)
April Margera gave birth to Mary Elizabeth Whitman."	 Brandon Cole Margera	Mary Elizabeth Whitman.	675,898,1,21507
"1)
Karolina Andriette Ahlsell gave birth to Alfred Bernhard Nobel.
2)
Amai Bona Mugabe gave birth to Robert Gabriel Mugabe.
3)
Sarah \'Sally\' Sheeran gave birth to Sarah Louise Heath.
4)
Penelope Cooke gave birth to James Thomas Brudenell.
5)
Marjorie Pym gave birth to Anne Acland-Troyte.
6)
Gujrati Devi gave birth to Ganga Devi."	 Rajnath Singh	Ganga Devi.	1,4560,3638,6
"1)
Christa Miller gave birth to Charlotte Sarah Lawrence.
2)
Zaidee Mary Brasier gave birth to Theresa Mary Brasier.
3)
Lorraine Copeland gave birth to Stewart Armstrong Copeland.
4)
Dorothy Thompson gave birth to Katharine Anna Thompson.
5)
Catherine Gordon Byron gave birth to George Gordon Byron.
6)
Marie Boyer gave birth to John Boyer.
7)
Mary"	 Almina Victoria Maria Alexandra Wombwell	to John Boyer. 7) Mary	56,8174,491,3594,293,21825,502,30857,5318
"1)
Laura Smith gave birth to John Horace Round.
2)
Eliza Ballou gave birth to James Abram Garfield.
3)
Maud Long gave birth to Ernest Jennings Ford.
4)
Lucy Lavinia Crane gave birth to George Randolph Scott.
5)
Pauline Garrette Kimball gave birth to Edith Matilda Clara Kimball.
6)
Marjorie, Countess of Carrick gave birth to John Henry,"	 Robert the Bruce	to John Henry,	5,1737,134
"1)
Charlotte Johnson Wahl gave birth to Joseph Edmund Johnson.
2)
Lady Margaret Gordon gave birth to William George Arthur Ormsby-Gore.
3)
Melissa Johnston gave birth to Grace Graham Wilson.
4)
Dorothy Thompson gave birth to Katharine Anna Thompson.
5)
Anne Longden gave birth to Barbara Leigh Smith.
6)
Lydia Gertrude Messiter gave birth to John Henry Messiter.
"	 Thomas Octave Murdoch Sopwith	to John Henry Messiter.	14,852,28806,26734,5922,982
"1)
Dora Grisinsky gave birth to Benjamin David Goodman.
2)
Marie Henriette Herzberg gave birth to Gottlieb Wilhelm Leitner.
3)
Charlotte Lesher gave birth to Jeffrey Ross Hyman.
4)
AnnMaria De Mars gave birth to Ronda Jean Rousey.
5)
Elizabeth Brinton gave birth to George Brinton McClellan.
6)
Ann Dunham gave birth to John Dunham.
"	 Barack Hussein Obama II	birth to John Dunham.	117,9198,157,286
"1)
Maureen O\'Sullivan gave birth to Maria de Lourdes Villiers Farrow.
2)
Marie Boyer gave birth to Almina Victoria Maria Alexandra Wombwell.
3)
Laura Low Harriman gave birth to Anne Harriman.
4)
Ann Harrod gave birth to Samuel Newcome.
5)
Charlotte Hennessy gave birth to Gladys Louise Smith.
6)
Alice Jennings gave birth to William Jennings.
7)
"	 Samuel Henry William Llewellyn	to William Jennings. 7)	18,1,1555,182,3208,16093,8175
"1)
Elsa Maria Elisabeth Naslund gave birth to Frideborg Winblad.
2)
Barbara Kyle Holt gave birth to Linda Carroll Hamilton.
3)
Maria Shriver gave birth to Katherine Eunice Schwarzenegger.
4)
Anne Fitzalan-Howard, Duchess of Norfolk gave birth to Marcia Mary Josephine Fitzalan-Howard.
5)
Kay Fanning gave birth to Frederick Woodruff Field.
6)
Blanche Vere Guest gave birth to William Henry Vere Guest.
7"	 Vere Brabazon Ponsonby	Vere Guest. 7	122,25744,117,234,33982,110,37992,914
"1)
Victoria Beckham gave birth to Harper Seven Beckham.
2)
Margaret Astor Chanler gave birth to John Armstrong Chanler.
3)
Sybella Martha Rockcliffe gave birth to Maria Farquhar.
4)
Anne Wellesley, Countess of Mornington gave birth to Arthur Colley Wellesley.
5)
Diana, Princess of Wales gave birth to William Arthur Philip Louis of Wales.
6)
Ella Margaret Brown gave birth to William Henry Brown."	 Girard Brown Henderson	William Henry Brown.	2799,7162,0,971
"1)
Dorothea Kingsmill gave birth to Elizabeth Le Marchant de Saint Michel.
2)
Mary Jo Slater gave birth to Ryan Jay Slater.
3)
Almy Kinner gave birth to Almy Oldrin.
4)
Abby May gave birth to Elizabeth Peabody Alcott.
5)
Mildred Marie Wilson gave birth to Jamesk.
6)
Nothisa Maria Seema gave birth to Nothisa Maria Seema.
7"	 Lawrance Itumeleng Manganyi	Maria Seema. 7	1341,9094,637,6037,3009,236,1558,4428,46
"1)
Mathilda Elizabeth Frelinghuysen Davis gave birth to Henry Cabot Lodge, Jr..
2)
Marian Andrew gave birth to Richard Treat Williams.
3)
Dorothy Tracy gave birth to Brilliana Conway.
4)
Hannah Eliza Annett gave birth to Josephine Elizabeth Grey.
5)
Lady Doreen Buxton gave birth to Hugh Denis Charles FitzRoy.
6)
Zora Montgomery Courtney gave birth to William Henry FitzRoy.
7"	 Gretchen F. Hahnen	Henry FitzRoy. 7	748,23061,106,83,134,17246,3175
"1)
Volga Hayworth gave birth to Margarita Carmen Cansino.
2)
Henrietta Clark Donaldson gave birth to Mary Elizabeth Donaldson.
3)
Brynhild Olivier gave birth to Philip Owen Arnould Popham.
4)
Edith Tolkien gave birth to Christopher John Reuel Tolkien.
5)
Tricia Harley gave birth to Charles Thomas Cox.
6)
Hulda Randall Minthorn gave birth to William Henry Min"	 Herbert Clark Hoover	William Henry Min	154,140,1804
"1)
Almy Kinner gave birth to Elizabeth Oldrin.
2)
Sarah gave birth to Catherine Ball.
3)
Katharine Buckner McVickar gave birth to Katharine Edith Carlotta Norton.
4)
Blanche Quiggle gave birth to Blanche LeRoy Shoemaker.
5)
Kay Johnson gave birth to James Oliver Cromwell.
6)
Frances Henriques gave birth to Frances Henriques.
7"	 Sean Paul Ryan Francis Henriques	birth to Frances Henriques. 7	1089,54,4752,411,455,13035
"1)
Rose Kennedy gave birth to Jean Ann Kennedy.
2)
Catherine Innes gave birth to Catherine Gordon.
3)
Blanche DeLoosey gave birth to Blanche Marie Louise Oelrichs.
4)
Mussee Lysberg gave birth to Anthony Perrinott Lysberg Barber.
5)
Heeraben Modi gave birth to Narendra Damodardas Modi.
6)
Selina Keagon gave birth to Selina Mary Keagon."	 Cornelius Tuayan Keagon	Selina Mary Keagon.	644,186,1235,24156,26775,34913
"1)
Anna Mary Jones gave birth to Henry Walton Jones Jr..
2)
Beatrice Grushman Molinsky gave birth to Joan Alexandra Molinsky.
3)
Diana Lloyd gave birth to Miranda Elizabeth Louise Quarry.
4)
Alice Storer Lunt gave birth to Alison Storer Boardman Lunt.
5)
Julia Tevis Beckham gave birth to John Crepps Wickliffe Beckham.
6)
Carole Underwood gave birth to John Underwood."	 Carrie Marie Underwood	to John Underwood.	42,1589,593,11452
"1)
Caroline Berryman Spencer gave birth to Lorillard Suydam Spencer, Sr..
2)
Helen Shaw gave birth to John Alexander Macdonald.
3)
Roberta Remsen Laidlaw gave birth to Malcolm Stevenson Forbes Jr..
4)
Lady Charles Bentinck gave birth to Charles William Frederick Cavendish-Bentinck.
5)
Lisa Marie Presley gave birth to Danielle Riley Keough.
6)
Cher gave birth to Michael Joseph Keough.
"	 Chastity Sun Bono	Michael Joseph Keough.	137,24930,23033,13093,180,2788
"1)
Estée Lauder gave birth to Leonard Alan Lauder.
2)
Diana Elizabeth Milner gave birth to Francis Hastings Charles Doyle.
3)
Ardanelle McCool gave birth to John Arthur Carradine.
4)
Martha Harriet Taylor gave birth to Loudon Snowden Wainwright III.
5)
Helen Frances Warren gave birth to Francis Warren Pershing.
6)
Hariot Hamilton-Temple-Blackwood, Marchioness of Dufferin and Ava gave birth to William Henry Temple-Blackwood.
7"	 Frederick Temple Hamilton-Temple-Blackwood	Henry Temple-Blackwood. 7	19,10,1,0,75,4525,4,768,7978
"1)
Juliet Overing Boit gave birth to Julian Russell Sturgis.
2)
Amy Michelle Le Mesurier gave birth to John Elton Halliley.
3)
Kathlyn Corinne Maclean gave birth to Henry Warren Beaty.
4)
Joan gave birth to Karl Anderson Jr.bn.
5)
Elizabeth Wooster Stuart Phelps gave birth to Mary Gray Phelps.
6)
Edwina Booth Grossman gave birth to John Henry Booth.
"	 Clarence Edwin Booth Grossman	to John Henry Booth.	127,36,0,11,1589
"1)
Janet Ellis gave birth to Sophie Michelle Ellis-Bextor.
2)
Vanessa Paradis gave birth to John Christopher Depp III.
3)
Mae Huckabee gave birth to Michael Dale Huckabee.
4)
Susanna Hunnewell gave birth to Horatio Hollis Hunnewell.
5)
Mary Berenson gave birth to Rachel Pearsall Conn Costelloe.
6)
Dorothy Bullitt gave birth to John Henry Bullitt.
"	 Dorothy Priscilla Bullitt	John Henry Bullitt.	12,922,22929,26816,9,22824
"1)
Leslie Landon gave birth to Rachel Lynn Matthews.
2)
Helen Merrill gave birth to Allan Preston Sachs.
3)
Jessi Colter gave birth to Waylon Albright Jennings.
4)
Roberta Remsen Laidlaw gave birth to Malcolm Stevenson Forbes Jr..
5)
Romany Bain gave birth to Benjamin Brian Thomas Watt.
6)
Cecelia Ager gave birth to Michael James Landon"	 Shana Ager	James Landon	202,8350,35,3615
"1)
Christine Anne Boldt gave birth to Benjamin Geza Affleck.
2)
Margaret Beekman gave birth to Robert Robert Livingston.
3)
Ellen Smyly gave birth to William Josiah Smyly.
4)
Evelyn Welch gave birth to Florence Leontine Mary Welch.
5)
Sirikit gave birth to Chulabhorn Walailak Agrarajakumari.
6)
Serena Armstrong-Jones, Countess of Snowdon gave birth to William Henry Armstrong-Jones.
7)
"	 Margarita Elizabeth Rose Alleyne Armstrong-Jones	to William Henry Armstrong-Jones. 7)	194,5310,25866,666,11465,5665,4317,31139,2,7425
"1)
Lucille Hendrix gave birth to Johnny Allen Hendrix.
2)
Doris Tate gave birth to Sharon Marie Tate.
3)
Adeline Maria de l\'Etang gave birth to Julia Margaret Pattle.
4)
Elizabeth Agassi gave birth to Andre Kirk Agassi.
5)
Ellen Peel gave birth to Betty Ellen Askwith.
6)
Maria Hoes gave birth to John Henry Hoes."	 James Isaac Van Alen	to John Henry Hoes.	4,235,172,22491,16
"1)
Louisa Cavendish-Bentinck gave birth to Cecilia Cavendish-Bentinck.
2)
Catherine Bernard gave birth to Peter Arnold Baker.
3)
Carey Wilson gave birth to Carey Anthony Wilson Jr..
4)
Meghan, Duchess of Sussex gave birth to Archie Harrison Mountbatten-Windsor.
5)
Irina Derevko gave birth to Sydney Anne Bristow.
6)
June Frances Nicholson gave birth to Nicholas John Nicholson"	 John Joseph Nicholson	Nicholas John Nicholson	5,12,0
"1)
Lilian Austin gave birth to David Charles Henshaw Austin.
2)
Julia Ogilvy gave birth to Flora Alexandra Ogilvy.
3)
Bernadette Bayot gave birth to Peter Gene Hernandez.
4)
Barbara Ayrton-Gould gave birth to Michael Ayrton Gould.
5)
Elizabeth Stamford gave birth to Anne Caldwell.
6)
Emily Anne Curzon gave birth to William John Curzon.
"	 Arthur William Wentworth Charles Gore	birth to William John Curzon.	27,21,829,759,355,31916
"1)
Ellen Mary Frere gave birth to Thomas Spring Rice.
2)
Catherine Temple gave birth to Grenville Temple Emmet.
3)
Alice Claypoole Gwynne gave birth to Gertrude Vanderbilt.
4)
Sascha Schwarzenbach gave birth to Victor Ernest Francis de Verdon Wrottesley.
5)
Harriet Jenyns gave birth to Frances Harriet Henslow.
6)
Patricia Laidlaw gave birth to William Henry Laidlaw"	 James Hugh Calum Laurie	to William Henry Laidlaw	12,114,722,1097,1219
"1)
Sally Ramshaw gave birth to Heath Andrew Ledger.
2)
Grand Duchess Elena Vladimirovna of Russia gave birth to Olga of Greece and Denmark.
3)
Rosa Annie Lucas gave birth to Kingsley William Amis.
4)
Cornelia Paterson Van Rensselaer gave birth to Euphemia White Van Rensselaer.
5)
Kathy Stirpe gave birth to Michael Douglas Aldo Stirpe.
6)
Alice Stanley gave birth to William Stanley.
7)
"	 St. George William Lane Lane Fox	gave birth to William Stanley. 7)	401,239,64,23,24665,11354,274
"1)
Sarah Fricker gave birth to Sara Coleridge.
2)
Catherine Temple gave birth to Grenville Temple Emmet.
3)
Päivi Murphy gave birth to Alex James Murphy.
4)
Toby Riddle gave birth to Jefferson Charka Davis Riddle.
5)
Beatrice Lowe gave birth to Charlotte Mary Offlow Fawcett.
6)
Janina Milosz gave birth to Janina Milosz"	 Anthony Oscar Milosz	to Janina Milosz	149,847,0,0,0
"1)
Margaret Willing Hare gave birth to John Powel Hare.
2)
Alexandra of Denmark gave birth to Victoria Alexandra Olga Mary.
3)
Mary Adelaide Barron gave birth to William Barron Hilton.
4)
Sarah Anthony Jane Borden gave birth to Lizzie Andrew Borden.
5)
Etterlene DeBarge gave birth to James Curtis DeBarge.
6)
Zelfa Cecil Hourani gave birth to William Hourani.
"	 Alexander Amin Casper Keynes	birth to William Hourani.	19,3789,15823,8603,23017
"1)
Ulla Andersson gave birth to Quincy Delight Jones III.
2)
Julia Stephen gave birth to Adeline Virginia Stephen.
3)
Zerelda James gave birth to Jesse Woodson James.
4)
Helena Lefevre gave birth to John George Shaw-Lefevre.
5)
Sarah Granger gave birth to Stephen Arnold Douglas.
6)
Lorraine Copeland gave birth to William Henry Copeland"	 Stewart Armstrong Copeland	William Henry Copeland	772,431,0,0
"1)
Frances Ford Seymour gave birth to Jayne Seymour Fonda.
2)
Grimes gave birth to X AE A-XII Musk.
3)
Anne Potter gave birth to William George Armstrong.
4)
Constantia Freeman gave birth to Mary Harriet Freeman.
5)
Edith Sophia Sthole gave birth to Murry Gage Wilson.
6)
Beverley Callard gave birth to William Callard."	 Rebecca Jayne Atkinson	to William Callard.	132,184,1478,328
"1)
Martha Bulloch Roosevelt gave birth to Anna Roosevelt.
2)
Lady Rowlands gave birth to Virginia Cathryn Rowlands.
3)
Emily Ellsworth Fowler Ford gave birth to Worthington Chauncey Ford.
4)
Ann Beach gave birth to Charlotte Ninon Coleman.
5)
Faith Evans gave birth to Christopher George Latore Wallace Jr..
6)
Katie Jacobs gave birth to William Henry Jacobs.
"	 Anna Lucia Attanasio	William Henry Jacobs.	39,5724,3092,46380,17203
"1)
Erica Hooker gave birth to Steven Leslie Hooker.
2)
Goldie Hawn gave birth to Kate Garry Hudson.
3)
Gladys Rankin gave birth to Sidney Rankin Drew.
4)
Madam C. J. Walker gave birth to Lelia McWilliams.
5)
Cynthia Deming Haslam gave birth to William Edward Haslam.
6)
Lea Thompson gave birth to William Thompson.
7)"	 Zoey Francis Thompson Deutch	to William Thompson. 7)	497,4372,326,260,13906,24084
"1)
Charlotte Johnson Wahl gave birth to Rachel Sabiha Johnson.
2)
Dorothea J. Winterloff gave birth to Dorothea Charlotte Ensko.
3)
Betty (?) gave birth to Dolly Kirwan.
4)
Ivana Trump gave birth to Donald John Trump.
5)
Charlotte Lesher gave birth to Mitchel Lee Hyman.
6)
Julia Lennon gave birth to John Lennon."	 John Winston Lennon	to John Lennon.	0,6,95
"1)
Melanie Griffith gave birth to Dakota Mayi Johnson.
2)
Beatrice Stone gave birth to Robert Allen Zimmerman.
3)
Patia Power gave birth to Tyrone Edmund Power.
4)
Janina Milosz gave birth to John Peter Milosz.
5)
Mary Ann Ashbrook gave birth to Kristoffer Kristofferson.
6)
Katie Jacobs gave birth to John Michael Jacobs.
"	 Anna Lucia Attanasio	John Michael Jacobs.	119,4216,3395,41769,14768
"1)
Vivian Wessell gave birth to Lucy Douglas Cochrane.
2)
Phoebe Elizabeth Dickerson gave birth to Warren Gamaliel Harding.
3)
Galina Tsareva gave birth to Svetlana Aleksandrovna Kuznetsov.
4)
Barbara Bennett gave birth to Sean Morton Downey.
5)
Elmina Erskine gave birth to William Alexander Erskine West.
6)
Wanda Ventham gave birth to William Henry Ventham."	 Benedict Timothy Carlton Cumberbatch	to William Henry Ventham.	761,107,1304,21974,21939
"1)
Kim Basinger gave birth to Ireland Eliesse Baldwin.
2)
Ruth Frances Muddock gave birth to Charles le Gai Eaton.
3)
Mary Lilian Holmes gave birth to Mary Pamela Berry.
4)
Princess Louise of Saxe-Gotha-Altenburg gave birth to Francis Albert Augustus Charles Emmanuel of Saxe-Coburg and Gotha.
5)
Naomi Foner Gyllenhaal gave birth to Margalit Ruth Gyllenhaal.
6)
Princess Marina, Duchess of Kent gave birth to Prince Michael of Kent.
"	 Michael George Charles Franklin of Kent	birth to Prince Michael of Kent.	6,1,17,8272,13,1162
"1)
Landgravine Amalie of Hesse-Darmstadt gave birth to Princess Louise Marie Auguste of Baden.
2)
Sarah Neal gave birth to Herbert George Wells.
3)
Elizabeth Twigg gave birth to Albert Henry Knattriess.
4)
Patricia Ann Whitaker gave birth to John Samuel Waters Jr..
5)
Princess Sibylla of Saxe-Coburg and Gotha gave birth to Margaretha Désirée Victoria of Sweden.
6)
Susanna Crash gave birth to William Henry Wells."	 William Hayward Wakefield	William Henry Wells.	0,2615,284,141
"1)
Eliza Amy Hodgson gave birth to Helen Margaret Hodgson.
2)
Lynne Andrew gave birth to Michael Bruce John Murray.
3)
Anne Fitzalan-Howard, Duchess of Norfolk gave birth to Marcia Mary Josephine Fitzalan-Howard.
4)
Elizabeth Drax gave birth to Elizabeth Berkeley.
5)
Olivia Langdon Clemens gave birth to Olivia Susan Clemens.
6)
Abby May gave birth to Abby May.
7"	 Louisa May Alcott	Abby May. 7	126,3418,3,1028,15988
"1)
Pat Summitt gave birth to Ross Tyler Summitt.
2)
Deborah Catesby gave birth to Christopher Catesby Harington.
3)
Violetta Maud Bernheim gave birth to Edith Margaret Emily Ashcroft.
4)
Mary Cooper gave birth to Sheldon Lee Cooper.
5)
Marion Ross gave birth to James Ross Meskimen.
6)
Helen Klein gave birth to John Henry"	 Bernard Schwartz	John Henry	68,415
"1)
Ruth Mary Ronstadt gave birth to Linda Maria Ronstadt.
2)
Augusta Barnett gave birth to Arthur Asher Miller.
3)
Melek Hanim gave birth to Frederick Millingen.
4)
Anna Mary Henrietta Barton gave birth to Robert Erskine Childers.
5)
Janet Ross gave birth to Donald McLennan.
6)
Charlotte Lesher gave birth to John Henry McLean."	 Mitchel Lee Hyman	John Henry McLean.	1775,37188,21,6113,563
"1)
Charlotte Johnson Wahl gave birth to Joseph Edmund Johnson.
2)
Barbara Turner gave birth to Jennifer Leigh Morrow.
3)
Eliza Gilbert gave birth to Marie Dolores Eliza Rosanna Gilbert.
4)
Sarah Maria Nott gave birth to Henry Codman Potter I.
5)
Mary Behenna gave birth to John Henry Brodribb.
6)
Wendel Meldrum gave birth to William Henry Meld"	 Luke Adrian Humphrey	William Henry Meld	314,848,1220,1083
"1)
Angela Muriel Darita Worthington gave birth to Edward Charles Morrice Fox.
2)
Patricia M. Collins gave birth to Susan Margaret Collins.
3)
Helen Louella gave birth to Richard Dale Snyder.
4)
Helene Demuth gave birth to Frederick Lewis Demuth.
5)
Tana Ramsay gave birth to Matilda Elizabeth Ramsay.
6)
Virginia Draper gave birth to William Henry Draper.
7)
Mary Elizabeth gave birth"	 Antonia Caetana de Paiva Pereira Maury	Draper. 7) Mary Elizabeth gave birth	650,6676,2776,8751,14737,3271,3701,31862,22372,8243,464,14373
"1)
Linda Hogan gave birth to Brooke Ellen Bollea.
2)
Sarah Freestone gave birth to Sarah Lindley.
3)
Alvilde Marie Magdalene Naess gave birth to Carl Frederick William Tandberg.
4)
Janina Milosz gave birth to Anthony Oscar Milosz.
5)
Charity Herbert Chute gave birth to Robert Richard Torrens.
6)
Christiana Pearson gave birth to William Henry Pearson"	 Mary Anne Evans	William Henry Pearson	20,803,206
"1)
Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller.
2)
Donda West gave birth to Kanye Omari West.
3)
Betty Lou Bredemus gave birth to Lisa Roberts Gillan.
4)
Vanessa Bell gave birth to Angelica Vanessa Bell.
5)
Nancy Sinatra gave birth to Nancy Sandra Sinatra.
6)
Caroline Medawar Garland gave birth to Caroline Louise Medawar"	 Alexander Medawar Garland	Caroline Louise Medawar	59,1,12274,2191
"1)
Mary, Crown Princess of Denmark gave birth to Isabella Henrietta Ingrid Margrethe of Denmark.
2)
Margaret Shenberg gave birth to Irene Gladys Mayer.
3)
Catherine Temple gave birth to Grenville Temple Emmet.
4)
Lynne Cheney gave birth to Elizabeth Lynne Cheney.
5)
Adelaide Casely-Hayford gave birth to Gladys May Casely-Hayford.
6)
Cassandra Austen gave birth to William Henry Aust"	 Jane Austen	Henry Aust	21,1,13845
"1)
Jeanne de Batarnay gave birth to Diane de Poitiers.
2)
Patricia A. Seagal gave birth to Steven Frederic Seagal.
3)
Myra Keaton gave birth to Joseph Francis Keaton VI.
4)
Ruth Lapham gave birth to Christopher Allen Lloyd.
5)
Sarah Fricker gave birth to Sara Coleridge.
6)
Louisa Jane Foster gave birth to John Francis Foster."	 Catherine Plunket	Francis Foster.	28,473,24004,7228
"1)
Hilda Guilhermina Dundas gave birth to Katharine Jean Whitaker.
2)
Ruth Frances Muddock gave birth to Charles le Gai Eaton.
3)
Evelyn Ward gave birth to David Bruce Cassidy.
4)
Mary Griffin gave birth to Catherine Glynne.
5)
Risë Stevens gave birth to Nicolas Vincent Szurovy.
6)
Edith Mawd Thomas gave birth to John Francis Mac"	 Richard Walter Jenkins	John Francis Mac	10,68,198
"1)
Alice Edna Zisemann gave birth to August Anheuser Busch II.
2)
Päivi Murphy gave birth to Alex James Murphy.
3)
Saovabha Phongsri gave birth to Maha Vajiravudh.
4)
Mia Farrow gave birth to Summer Daisy Song Previn.
5)
Rose Samson Hart gave birth to Herbert Lionel Adolphus Hart.
6)
Elinor Morgenthau gave birth to John Henry Morgenthau"	 Robert Morris Morgenthau	John Henry Morgenthau	1,114,0,0,0
"1)
Margaret Bines Loudon gave birth to Archibald Loudon Snowden.
2)
Katherine Kelso Cassatt gave birth to Mary Stevenson Cassatt.
3)
Alexandra of Denmark gave birth to Maud Charlotte Mary Victoria.
4)
Catherine Booth gave birth to Evangeline Cory Booth.
5)
Vanessa Bell gave birth to Angelica Vanessa Bell.
6)
Nuala Quinn-Barton gave birth to William Quinn-Barton."	 Mischa Anne Marsden Barton	birth to William Quinn-Barton.	1800,43191,1717,10045,14732,11
"1)
Maybelle Carter gave birth to Valerie June Carter.
2)
Elizabeth Martyn gave birth to Nicholas James D\'Arcy.
3)
Gloria Rose Fallon gave birth to James Thomas Fallon.
4)
Elizabeth Sale gave birth to Garret Colley.
5)
Elizabeth Maxwell gave birth to William Stirling.
6)
Mary Anne MacLeod Trump gave birth to William Donald Trump"	 Donald John Trump	William Donald Trump	5,2,0
"1)
Alice Meynell gave birth to Viola Mary Gertrude Meynell.
2)
Pauline Spencer gave birth to Lindsay Harvey Hoyle.
3)
Mary Sheldon Lord gave birth to James Lord Pierpont.
4)
Eleanor Foster gave birth to David Walter Foster.
5)
Ellen Peel gave birth to Betty Ellen Askwith.
6)
Cornelia Sherman gave birth to William Henry Sherman"	 Cornelia Martin	Henry Sherman	140,38003,276
"1)
Theodate Page Price gave birth to Herman Webster Mudgett.
2)
Pattie Mallette gave birth to Justin Drew Bieber.
3)
Ellen Peel gave birth to Betty Ellen Askwith.
4)
Mia Farrow gave birth to Summer Daisy Song Previn.
5)
Virginia Draper gave birth to Antonia Caetana de Paiva Pereira Maury.
6)
Johanna gave birth to John Henry ""Jack"	 Mary Ann Dyke	"John Henry ""Jack"	14,1498,1682,5470
"1)
Frances Noel, Countess of Gainsborough gave birth to Roden Berkeley Wriothesley Noel.
2)
Helen Frances Warren gave birth to Francis Warren Pershing.
3)
Amy Randolph Simcocks gave birth to Charles Randolph Quirk.
4)
Katherine Corcoran gave birth to Katherine Chrystal Herne.
5)
Emily Griffith gave birth to William Griffith Wilson.
6)
Mary Stow gave birth to William Stow.
"	 George Robert Stowe Mead	birth to William Stow.	11,9,1052,15492,8742
"1)
Judy Sandler gave birth to Adam Richard Sandler.
2)
Dorothy Sanders gave birth to Bernard Sanders.
3)
Catherine Helen Harrigan gave birth to Harry Lillis Crosby.
4)
Ann Cordell gave birth to Kimila Ann Basinger.
5)
Almy Kinner gave birth to Ann Seabury Oldrin.
6)
Patricia Ann Whitaker gave birth to John William Whitaker."	 John Samuel Waters Jr.	to John William Whitaker.	0,59,550,658,5
"1)
Angelica Livingston Morgan gave birth to Geraldine Livingston Morgan.
2)
Gladys Rankin gave birth to Sidney Rankin Drew.
3)
Mary Eliza Everett gave birth to Frank Armstrong Crawford.
4)
Angela Muriel Darita Worthington gave birth to Edward Charles Morrice Fox.
5)
Irmelin DiCaprio gave birth to Leonardo Wilhelm DiCaprio.
6)
Tina Ann Drew gave birth to William Henry Drew."	 Ashlee Nicole Simpson	William Henry Drew.	989,9125,3651,533
"1)
Julia Stephen gave birth to Adeline Virginia Stephen.
2)
Darlene Mowry gave birth to Tamera Darvette Mowry.
3)
Abigail Greene Aldrich gave birth to Nelson Aldrich Rockefeller.
4)
Jacqueline Bouvier gave birth to Marjorie Jacqueline Bouvier.
5)
Elsie Starkey gave birth to Richard Starkey.
6)
Ann Beach gave birth to John Henry Beach."	 Charlotte Ninon Coleman	John Henry Beach.	75,3309,1800,653
"1)
Elizabeth Dorothy Rundall gave birth to Ernest Dunlop Swinton.
2)
Mary Soames gave birth to Nicholas Winston Soames.
3)
Mary Eliza Everett gave birth to Frank Armstrong Crawford.
4)
Toby Riddle gave birth to Jefferson Charka Davis Riddle.
5)
Alice Marsh gave birth to Daniel Foe.
6)
Eleanor Dorcas French gave birth to John Frederick French.
7"	 Pascoe William Grenfell Stuart	John Frederick French. 7	2147,46205,10,5838,22697,19244
"1)
Mary Perry Bingham gave birth to Frances Payne Bingham.
2)
Louisa Hamilton, Duchess of Abercorn gave birth to George Francis Hamilton.
3)
Mary Baldwin gave birth to John Frederick William Herschel.
4)
Mary Jo Campbell gave birth to Kristen Mary Houghton.
5)
Julia Lennon gave birth to John Winston Lennon.
6)
Amalia Cassel gave birth to William Henry Cassel.
7"	 Edwina Cynthia Annette Ashley	William Henry Cassel. 7	62,7244,3692,30477,1087,41454,24215
"1)
Louisa Catherine Philips gave birth to Augustus Henry Archibald Anson.
2)
Bryher gave birth to Frances Perdita Aldington.
3)
Catherine Gordon Byron gave birth to George Gordon Byron.
4)
Virginia Clinton Kelley gave birth to William Jefferson Blythe III.
5)
Linda McMahon gave birth to Shane Brandon McMahon.
6)
Sybella Martha Rockcliffe gave birth to William Henry Rockcliffe"	 Maria Farquhar	Henry Rockcliffe	170,783,5734,212
"1)
Anne Dalrymple gave birth to Lady Anne Barnard, Lady Barnard, Anne Lindsay.
2)
Katherine Edith Sadleir gave birth to David Richard Beatty.
3)
Eleanor Van de Weyer gave birth to Dorothy Eugénie Brett.
4)
Margaret Van Alen Bruguiére gave birth to James Henry Van Alen.
5)
Elizabeth McGibbon gave birth to Walter Houghston.
6)
Helen Shore gave birth to John Henry Shore.
7)"	 Isabella Delves Broughton	Henry Shore. 7)	73,26141,407,14793,66,9899,12511
